wallet,num_borrow,num_deposit,num_redeemunderlying,num_repay,total_borrow,total_deposit,total_redeemunderlying,total_repay,avg_tx_gap_sec,repay_borrow_ratio,total_transactions,activity_score,net_borrow,borrow_to_deposit_ratio,deposit_frequency,repay_frequency,repayment_efficiency,avg_repay_per_tx
0x05acb1438730ca2e4ae69689c82a00731752a400,1,0,7,6,1.753663144172145e+17,0.0,5.095054311227786e+17,3.496200931604028e+17,1784.7692307692307,1.9936559328527637,14,0.007839758776653027,-1.7425377874318832e+17,1.753663144172145e+17,0.0,0.4,1.9936559328527637,4.9945727594343256e+16
0x05ad1db106f533995cbf40dc6d9694ba80ef0143,0,0,9,0,0.0,0.0,4.935322085845473e+16,0.0,489098.125,0.0,9,1.8401177879841843e-05,0.0,0.0,0.0,0.0,0.0,0.0
0x05ae01015bd81d82e90c0263c5a90a948bef4bb9,6,10,6,5,13272187.706991222,14523343.325959783,14113349.944395116,13019822.968696402,124640.42307692308,0.9809854453639256,27,0.00021662140349069036,252364.73829481937,0.9138520308485575,8.023014944099644e-05,0.17857142857142858,0.9809853714510641,2169970.4947827337
0x05ae85da4be4a3852e8b67d3d40daaab939badb6,0,2,0,0,0.0,2.1116972101756497,0.0,0.0,244008.0,0.0,2,8.196418984545652e-06,0.0,0.0,8.196418984545652e-06,0.0,0.0,0.0
0x05aeaabd4b221dc741b0213dedc1c2fe3613e2c0,29,89,73,46,7851944610380934.0,3.88251073205557e+16,2.637733087597952e+16,7825902118654845.0,43864.43220338983,0.9966833067452286,237,0.005402887606375508,26042491726089.0,0.20223883853178107,0.0020289324766557815,0.19327731092436976,0.9966833067452285,166508555716060.53
0x05b024e370ae7d3e3678a52d5fb68ce9c4ab30f5,4,19,1,3,302534354874945.8,1334659198152562.0,655172583478057.2,204.17288420620392,295656.07692307694,6.748750378799124e-13,27,9.13220149539149e-05,302534354874741.6,0.22667536049181264,6.426364015275493e-05,0.10714285714285714,6.748750378799102e-13,51.04322105155098
0x05b02f5f36da0730785f75086d55444239a8089d,0,1,0,0,0.0,1170310157946.553,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05b033ddba3179c3de5937e76665e5980de7df57,0,2,0,0,0.0,2936953589531.5356,0.0,0.0,134629.0,0.0,2,1.4855529971031716e-05,0.0,0.0,1.4855529971031716e-05,0.0,0.0,0.0
0x05b048ba2f157a628eff029fbf949427a67b3b7c,0,1,0,0,0.0,1015207444524.6042,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05b0b833b8fb2f90cc00594f73fc560e6542bbf3,1,2,3,2,542.1594011124965,639.3173697565376,648.3251438529458,550.9870311523135,961150.0,1.0162823516879038,8,8.323353978719264e-06,-8.827630039816995,0.8467041918894644,2.080838494679816e-06,0.2222222222222222,1.0144112944078376,183.66234371743784
0x05b1682594fd90d2683be14e47d6e6b5ef3c0ae2,0,2,0,0,0.0,2214005362115388.2,0.0,0.0,72.0,0.0,2,0.0273972602739726,0.0,0.0,0.0273972602739726,0.0,0.0,0.0
0x05b16a13e7398292cea99546b07551e94f120b31,0,12,6,0,0.0,2.28409008767544e+16,1.828287088839506e+16,0.0,81178.11764705883,0.0,18,0.0002217319000467376,0.0,0.0,0.00014782126669782506,0.0,0.0,0.0
0x05b2429b8ac58bb93c7385b62799f11849a8a11b,0,2,1,0,0.0,835069997299441.0,827806850216704.8,0.0,1202004.0,0.0,3,2.4958298842350905e-06,0.0,0.0,1.6638865894900605e-06,0.0,0.0,0.0
0x05b26f4df5372eefabb23039b69e2eabc8684666,5,12,11,6,699425089090187.0,3100436347949085.0,1581396857149012.2,701197913767225.0,215734.63636363635,1.0025346884243802,34,0.00015760029531092768,-1772824677038.0,0.2255892431247141,5.562363363915095e-05,0.17142857142857143,1.0025346884243789,100171130538175.0
0x05b2ad74e7387fa6a6feacc6465f7c5ccb4f9803,8,12,7,6,4.1706584413387315e+17,6.08394431781943e+17,6.077970725281178e+17,4.168365650151328e+17,11357.875,0.9994502567832748,33,0.002905217286042852,229279118740352.0,0.6855188383501762,0.001056442649470128,0.17647058823529413,0.9994502567832748,5.9548080716447544e+16
0x05b2ff2ee8563001555cbaff43edd2e179116eb8,0,1,0,0,0.0,96884738388.65356,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05b3395258d0a15d43ea0b101205cca5327c451b,0,1,0,0,0.0,185514091157.32492,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05b43571094e8613c2e993b4a8534ef974e84d75,1,16,4,1,30018.316069870296,1493478791841469.5,160261.9139602636,29968.893009158124,349695.6666666667,0.9983535698472514,22,6.291166630127062e-05,49.42306071217172,2.0099593133731406e-11,4.575393912819681e-05,0.043478260869565216,0.9983203128080996,14984.446504579062
0x05b4600b2e54b7bf090f39c2c6e7c70d0a571838,19,41,2,12,557186781546234.6,2408718652706780.5,239516037074303.28,587075914376056.1,35308.31506849315,1.0536429323518353,74,0.0020957642439807882,-29889132829821.5,0.23132082317712768,0.0011611666757190852,0.16,1.0536429323518335,45159685721235.086
0x05b4716b4cd9913274981bdca37e0d8109b8e880,0,0,4,0,0.0,0.0,54378349385696.766,0.0,237731.66666666666,0.0,4,1.682562205726881e-05,0.0,0.0,0.0,0.0,0.0,0.0
0x05b502f8f602672c14e4d2a7ee0a5d1941fab83f,0,1,0,0,0.0,769253853824544.4,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05b56b2b0e2f395f2f814c09c845ecf656b80b1d,42,51,27,27,6781155428094222.0,1.2639276633367626e+16,7161092893863748.0,5158825534323763.0,37509.91780821918,0.760759075503686,147,0.003918859057289987,1622329893770459.0,0.536514519366718,0.0013596041627332608,0.18243243243243243,0.7607590755036859,184243769082991.53
0x05b577839fc3272bea6c3e62033a5b69d2679d87,0,0,1,0,0.0,0.0,4926.26437838642,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0x05b605b02eba1c306bd1d7e83d282597849ef3f6,1,1,0,0,12311002158.52995,44767257505.89487,0.0,0.0,1338.0,0.0,2,0.0014936519790888724,12311002158.52995,0.27500014171370357,0.0007468259895444362,0.0,0.0,0.0
0x05b62442eebb2308ab39cf2dbb115fc47b633c52,38,48,38,26,6.3841702157303336e+16,8.444425384467088e+16,6.070199538860953e+16,4.946412600965265e+16,14740.241610738254,0.7747933457001988,150,0.010175533646415004,1.4377576147650688e+16,0.7560218635448606,0.003256170766852801,0.17218543046357615,0.7747933457001988,1832004667024172.2
0x05b68b3510021ebd6e2f1f49a1d4574437853602,5,6,9,8,7093.255472511368,11519.829865955891,13335.413596328723,7282.266572187103,235327.07407407407,1.0266465941355438,28,0.00011898282901506454,-189.01109967573484,0.6156896295701729,2.549632050322812e-05,0.27586206896551724,1.0265018789363076,809.1407302430114
0x05b6fbb7474bab00995346330fecff766b275618,0,1,0,0,0.0,20980310686.544395,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05b907bf39a7fe8704809decc5631603df28b229,0,1,0,0,0.0,1157472742470.736,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05b95e058f04185f3aa8c47f025c2ce00a50ad6e,2,59,2,2,7245086722795.269,32335655138109.51,1055397544172.2769,7245086720796.75,130888.953125,0.9999999997241553,65,0.0004966003764851605,1998.5185546875,0.2240587577969396,0.00045076034173268406,0.030303030303030304,0.9999999997240173,2415028906932.25
0x05ba97e1d4c3e46bf6c63fc7470dc0bc4dd38440,0,1,0,0,0.0,0.011971950598805006,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05baba43f8be0876b72184b680d653e31adb1b65,6,7,0,0,2771.565585617456,2547795230579487.0,0.0,0.0,26596.0,0.0,13,0.0004887769297289168,2771.565585617456,1.087829018734395e-12,0.0002631875775463398,0.0,0.0,0.0
0x05baf63fe8b7f6bb8e00655b052a709b388d53d3,4,7,0,0,199116066070766.2,391631890450599.44,0.0,0.0,226382.1,0.0,11,4.8590199533445736e-05,199116066070766.2,0.5084265886561713,3.0921036066738196e-05,0.0,0.0,0.0
0x05bb0a35417765cf7b2fc8db8d7ce7ec2d58400d,0,1,0,0,0.0,166428110240.00034,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05bbf0c12882fdecd53fd734731ad578af79621c,5,34,3,2,25210.98883584769,458725467754990.7,686076.1186657241,6535.943291716131,198203.72093023255,0.25924977930348475,44,0.00022199269418758126,18675.045544131557,5.4958772965518116e-11,0.00017153980914494916,0.044444444444444446,0.25923949650584466,2178.647763905377
0x05bc47b7ca092a9219a5a9bcaa9728de55e4ae3a,10,11,6,2,8.105528951755027e+16,1.656035248394643e+17,1.494174518874083e+17,3.5107828342736316e+16,63230.67857142857,0.43313432783599753,29,0.00045863087387820414,4.594746117481395e+16,0.48945389052633453,0.0001739634349193188,0.06666666666666667,0.43313432783599753,1.1702609447578772e+16
0x05bc5bf93fb199f423b080601d04cee4df82a3db,1,1,0,0,15009402480.000025,75047012400.00012,0.0,0.0,14.0,0.0,2,0.13333333333333333,15009402480.000025,0.199999999997335,0.06666666666666667,0.0,0.0,0.0
0x05bdac85005e75c04d5cae59434a9e4182aefd90,4,8,4,0,472076548074527.2,736151447838570.1,209393497937656.0,0.0,83491.41176470589,0.0,18,0.00021558845432237235,472076548074527.2,0.64127639694332,9.581709080994327e-05,0.0,0.0,0.0
0x05bdf051fd2bdd05d366ee1ae4c02733c6823cc6,9,18,7,5,7139016051103730.0,1.8828041142864852e+16,2344358237307031.5,1104592949762116.2,175174.1052631579,0.15472621743038947,39,0.00022263437456716243,6034423101341614.0,0.3791693462391418,0.00010275432672330573,0.125,0.15472621743038947,184098824960352.72
0x05be3fbe36e84b550f687afa6f65b78884792e9b,0,2,0,0,0.0,2.014173104551503,0.0,0.0,486278.0,0.0,2,4.112865248139443e-06,0.0,0.0,4.112865248139443e-06,0.0,0.0,0.0
0x05be4b528e49d3315f2e98343b70197805809327,3,1,3,0,1.8004354070120744e+16,16554.467896765178,11782.445066608292,0.0,84215.5,0.0,7,8.311910373857855e-05,1.8004354070120744e+16,1087517077885.7098,1.1874157676939791e-05,0.0,0.0,0.0
0x05be5be4e9a8f3d2592e36386c9340d1ae330d68,2,5,4,3,49607.64149284239,1.3224432715837826e+16,1.2086348796425658e+16,49985.59306029564,12886.153846153846,1.0076188175063268,14,0.0010863531363970085,-377.9515674532522,3.751211304015434e-12,0.00038798326299893155,0.2,1.0075985061495312,12496.39826507391
0x05bf2958c314fa1e1d9a64fe0cb16a12c6304f9f,0,2,0,0,0.0,1.6762638143995383,0.0,0.0,740.0,0.0,2,0.002699055330634278,0.0,0.0,0.002699055330634278,0.0,0.0,0.0
0x05bfb595c8eab52456f12ff1bcd10dba0c79b0a1,0,1,1,0,0.0,1156.1368835463024,1156.136908679713,0.0,42.0,0.0,2,0.046511627906976744,0.0,0.0,0.023255813953488372,0.0,0.0,0.0
0x05bfec210a3c026b51fe973b5b7146294631c050,0,2,1,0,0.0,111918143764.84946,0.11228665567711026,0.0,69.0,0.0,3,0.04285714285714286,0.0,0.0,0.02857142857142857,0.0,0.0,0.0
0x05c001fc9f8bb3f2de12f4901532aec7cad3d446,3,3,4,3,165.1191796778446,632724684959095.9,191914802006587.0,165.10351455231853,28656.083333333332,0.9999051283711762,13,0.00045364002500836035,0.01566512552608401,2.609652880676197e-13,0.00010468615961731393,0.21428571428571427,0.9938859249877361,41.27587863807963
0x05c0498541807d238450690d4d8a0149e0a84e4f,8,11,21,6,2140749.4067414384,2802108.9416571935,7719016.051878093,2140491.801714125,12821.022222222222,0.9998796659587983,46,0.003587577622527908,257.6050273133442,0.7639776637298462,0.0008578989966914562,0.1276595744680851,0.9998791988890909,305784.5431020179
0x05c076e25257f40410ba317aed8a5f437a524a86,0,1,0,0,0.0,178005671407.25775,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c0a11695e17c3d70a76d597d596c0f652ff9ea,1,3,0,0,0.005687988809452277,11387968414.220654,0.0,0.0,200.0,0.0,4,0.01990049751243781,0.005687988809452277,4.994735322456605e-13,0.014925373134328358,0.0,0.0,0.0
0x05c0be25b708d2cf776890361c458f04f8285979,0,2,0,0,0.0,1231932535336.5781,0.0,0.0,691012.0,0.0,2,2.89430155438465e-06,0.0,0.0,2.89430155438465e-06,0.0,0.0,0.0
0x05c15c999355b8a0e15e3fe60fce60f149a6e039,0,1,0,0,0.0,29777358719.602005,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c18ffc1c74cb67cb26bb5222aaf3355b74bbc3,27,328,213,15,6.108179185549951e+16,1.1980461968845496e+18,8.445125919056527e+17,1.8031869321688256e+16,20310.408233276157,0.2952085846522977,584,0.028752314625001406,4.3049922533811256e+16,0.05098450461621531,0.016148560268836404,0.02564102564102564,0.2952085846522977,1126991832605516.0
0x05c24294b139c9cc6cf7d3a719ac9898ce3f2bf0,0,1,0,0,0.0,86274991744093.48,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c264e0c7749b60d79c5924e89f62bc09c2f1f3,0,1,0,0,0.0,1133742154504.323,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c2680073732e7be85c1e0a8dcc47704db5ba7b,0,1,0,0,0.0,1334062809024.2732,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c27519d3c87146fc0c9c75c3762e95402416d2,1,5,5,2,760584657489485.5,1678451169684272.0,1649141609431656.8,749830210646059.0,183731.66666666666,0.9858602895318394,13,7.075497371180592e-05,10754446843426.5,0.45314672909582243,2.7213451427617664e-05,0.14285714285714285,0.985860289531838,249943403548686.34
0x05c2879f011db90cbe5387c8415fc8fe5e81efda,8,18,5,4,901.469660147342,2641659573909385.5,988219294855129.4,906.7791274321394,237433.5588235294,1.0058897903274189,35,0.0001474090384037707,-5.3094672847973925,3.412512607796995e-13,7.58103626076535e-05,0.1111111111111111,1.0047751935329259,181.35582548642788
0x05c29a135e4ec2e86cc6edc50f3df2f074d7e976,0,1,0,0,0.0,179567853510092.22,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c2b46dd6c07fa45684e1048e11b0b984656565,0,1,1,0,0.0,60136743637166.45,59921961240072.68,0.0,137626.0,0.0,2,1.4532032232047491e-05,0.0,0.0,7.266016116023746e-06,0.0,0.0,0.0
0x05c2df41d143da3fcefdf3f435cfa39cde7210ce,0,1,0,0,0.0,1802930987974.322,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c3739cba77cbe93ad664e845edb45bfde62df5,1,1,0,0,4635125827.324206,17891585693.471436,0.0,0.0,0.0,0.0,2,2.0,4635125827.324206,0.25906735749847354,1.0,0.0,0.0,0.0
0x05c4853a809c29c1674474f7998556ef1e2a1af5,0,1,0,0,0.0,1785198878804.7546,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c49ea0823e51503cd782a88cbf36d8db54d562,1,6,2,0,57713508565362.3,274776480265483.5,19189847649659.285,0.0,400781.0,0.0,9,2.2456098327769212e-05,57713508565362.3,0.2100380225760242,1.4970732218512808e-05,0.0,0.0,0.0
0x05c50a9d2757d7f0dbe29a62c6014416f5305f33,0,1,3,0,0.0,3005075454358.8853,2981963149399.6123,0.0,1699.6666666666667,0.0,4,0.002352018816150529,0.0,0.0,0.0005880047040376323,0.0,0.0,0.0
0x05c52cd5d423ee6f17334ff54ade74291d89f678,0,1,0,0,0.0,490811396634.05756,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c6df5d4cc1158629ffef15d67e34eee73a77b2,5,12,11,4,5.0382537030105286e+17,2.2073889179586263e+18,4.13452728343171e+18,5.018461801652595e+17,87631.48387096774,0.9960716743291218,32,0.00036516139434228064,1979190135793344.0,0.22824494868216794,0.00013693552287835525,0.12121212121212122,0.9960716743291218,1.003692360330519e+17
0x05c736f2742488470f9837186689c3b212d9459f,0,4,0,0,0.0,526314230854978.7,0.0,0.0,1977203.6666666667,0.0,4,2.0230581423538346e-06,0.0,0.0,2.0230581423538346e-06,0.0,0.0,0.0
0x05c74e7e87637eddbe6479ca006f96acd5870948,0,2,0,0,0.0,4022026407498.562,0.0,0.0,286566.0,0.0,2,6.97917066514986e-06,0.0,0.0,6.97917066514986e-06,0.0,0.0,0.0
0x05c78cb90daf80eb6c57ae8657d8089e91345be4,0,1,0,0,0.0,1119181437647.3716,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c7db85dd8471a25fc6b34dca4aed67ba518a49,0,1,0,0,0.0,1.0757759950105013,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c824cb84307759b21a29d95b1066a9d1c29cab,0,0,8,0,0.0,0.0,3.9294352126347935e+18,0.0,365497.71428571426,0.0,8,2.1887901892170036e-05,0.0,0.0,0.0,0.0,0.0,0.0
0x05c8f94d48672c9304d0774e164bbfb03beb78ae,1,2,1,0,1999.1383115063843,2998.867398324497,1001.2316193080064,0.0,27.333333333333332,0.0,4,0.1411764705882353,1999.1383115063843,0.6664088928140471,0.07058823529411765,0.0,0.0,0.0
0x05c932400fefadbcfc589686f48506db5965da99,0,1,0,0,0.0,1.0219570440581878,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c985db49d9e29aa66b465f18c7c6dd244e9774,5,6,1,1,733641738344051.8,2837211442809887.0,1825.483462513343,704.1109205701379,371001.5,9.59747631261316e-13,13,3.504019514693297e-05,733641738343347.6,0.25857845040180555,1.617239776012291e-05,0.07142857142857142,9.597476312613146e-13,352.05546028506893
0x05c9c5709ce386ced020d05d66b963af3acaee5b,0,1,0,0,0.0,95269005.6264206,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05c9db563db8e38cc2899297da41ce430b61a484,0,0,14265,0,0.0,0.0,1.2633099530541965e+19,0.0,399.0534913067863,0.0,14265,35.65773155335544,0.0,0.0,0.0,0.0,0.0,0.0
0x05cbeb96622ec258fb0525a9bdd16182f9264df1,33,46,16,14,6014035905719569.0,3.0432858569922656e+16,4501189719780153.5,2588510609183744.0,13721.481481481482,0.43041156550495074,109,0.007943169764673812,3425525296535825.0,0.19761652990637393,0.003352163386926563,0.12727272727272726,0.4304115655049507,172567373945582.94
0x05cbed339b897c1d53ddbf9881087308f02e41c8,5,9,2,3,182888647148071.53,1.303379557273141e+16,4509216589978452.0,91580758067045.83,237260.55555555556,0.5007459976063993,19,8.00803988472169e-05,91307889081025.7,0.014031879365263414,3.793282050657643e-05,0.15,0.5007459976063965,22895189516761.457
0x05cbfb4688f53601d515624c6e65df0fb8ca5769,0,1,0,0,0.0,50069459565741.664,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05cc45d29dee48eb6e8620b508f7da7e118782f7,1,1,0,0,13574846236.951283,135748462369.51283,0.0,0.0,14.0,0.0,2,0.13333333333333333,13574846236.951283,0.09999999999926333,0.06666666666666667,0.0,0.0,0.0
0x05cd14412ccd74f05379199181aa1847ed4802fd,1,2,0,0,1585423761.4713926,31708475229.427853,0.0,0.0,147.0,0.0,3,0.02027027027027027,1585423761.4713926,0.04999999999842313,0.013513513513513514,0.0,0.0,0.0
0x05cd49807e99379a1fa15d44fa5b3239f3432999,0,2,0,0,0.0,3160844985510.453,0.0,0.0,96556.0,0.0,2,2.0713153888376813e-05,0.0,0.0,2.0713153888376813e-05,0.0,0.0,0.0
0x05ce0c6ea73606fc6340943562550f12e764dcd1,1,1,0,0,56826189691.71984,113652379383.43968,0.0,0.0,148.0,0.0,2,0.013422818791946308,56826189691.71984,0.49999999999560063,0.006711409395973154,0.0,0.0,0.0
0x05ce267f3583e5b46b0daf8ca1d63b322dcb7814,0,0,3,0,0.0,0.0,1.50619428593821e+16,0.0,2570267.0,0.0,3,1.167193459981605e-06,0.0,0.0,0.0,0.0,0.0,0.0
0x05ce7c47431bea9dfec18a7c0b5a0565618c9cc8,0,1,1,0,0.0,103093144159192.33,82488806109887.2,0.0,1354069.0,0.0,2,1.4770285140354635e-06,0.0,0.0,7.385142570177317e-07,0.0,0.0,0.0
0x05ceffd4104ebc52638778968733d4fec8808060,0,3,0,0,0.0,3.3438480001323803,0.0,0.0,369507.5,0.0,3,8.11889307011882e-06,0.0,0.0,8.11889307011882e-06,0.0,0.0,0.0
0x05cf1fab07d66d0755e770a3f3951cbe2467b4f9,0,1,0,0,0.0,1107669208602.7498,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05cf60b657103efcd42f75a5e10a29a92e181f4b,5,7,4,3,247813840372785.0,406368750693520.25,403274208586015.5,246557364768961.53,347344.5,0.9949297601702417,19,5.4700579106394066e-05,1256475603823.4688,0.6098250417874366,2.0152844933934657e-05,0.15,0.9949297601702376,61639341192240.38
0x05cfa2830540f19d57fd16b3ad6d5a18cad878d8,0,1,0,0,0.0,145289968478.0978,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05cfc5e72e8b7012fb9e811abbd1d66a7ce3e409,1,1,0,0,4468836992.317071,35125058759.61218,0.0,0.0,0.0,0.0,2,2.0,4468836992.317071,0.1272264631007036,1.0,0.0,0.0,0.0
0x05cff72c988ba507e33b70405a0e20f392b794db,0,2,0,0,0.0,2317297993341.4517,0.0,0.0,240272.0,0.0,2,8.323864936967533e-06,0.0,0.0,8.323864936967533e-06,0.0,0.0,0.0
0x05d0bbe8ec0e32702d62fda162c5828b5652fc07,0,1,1,0,0.0,128370121919021.7,128370129084451.27,0.0,66.0,0.0,2,0.029850746268656716,0.0,0.0,0.014925373134328358,0.0,0.0,0.0
0x05d0fcc6bb04a28d0ef9ad7e7cf27360ddbfd193,0,2,0,0,0.0,1.0247489933820697,0.0,0.0,998788.0,0.0,2,2.0024249365982203e-06,0.0,0.0,2.0024249365982203e-06,0.0,0.0,0.0
0x05d17cbb6f077c6ca16fbaee56d61fa8e639090b,0,1,1,0,0.0,1048.1109177658418,1048.1110034464316,0.0,30.0,0.0,2,0.06451612903225806,0.0,0.0,0.03225806451612903,0.0,0.0,0.0
0x05d19dcc556638641022b35d3f5c7e25c9b1b7c2,2,2,3,2,1349620875289774.8,2759013028161068.0,2774675968346063.5,1342247752740303.0,12569.375,0.9945368935199015,9,0.0007159690940007756,7373122549471.75,0.4891679964952253,0.00015910424311128346,0.2,0.9945368935199008,447415917580101.0
0x05d25d6b85302347c2e8de4523576bcd7e6bdf5d,0,3,0,0,0.0,3235971844674.331,0.0,0.0,121715.5,0.0,3,2.4647438925700297e-05,0.0,0.0,2.4647438925700297e-05,0.0,0.0,0.0
0x05d264cf6873f6d53dc1eb914f9a63b9106c10d9,1,6,0,0,3485.345634400007,9144011651073232.0,0.0,0.0,773284.5,0.0,7,9.05228405291448e-06,3485.345634400007,3.81161547841087e-13,7.75910061678384e-06,0.0,0.0,0.0
0x05d2bea5d43181387d7fb5827b29b0904f40c8ec,1,1,0,0,6.017417983655297e-06,1119181437.6473718,0.0,0.0,66.0,0.0,2,0.029850746268656716,6.017417983655297e-06,5.3766241789426655e-15,0.014925373134328358,0.0,0.0,0.0
0x05d2bfc5fb23ebc9fedabc72e244de6ab7cc8d25,0,2,0,0,0.0,1113143197383.8464,0.0,0.0,492128.0,0.0,2,4.063975095960612e-06,0.0,0.0,4.063975095960612e-06,0.0,0.0,0.0
0x05d2d40448ec264b542a3b2c308789796bce9e1e,4,8,5,3,6110.6045753519975,9757845079951482.0,9103015653731144.0,6130.4897750835025,52548.05263157895,1.0032542115082548,20,0.00038059677574436715,-19.885199731505054,6.262247991523124e-13,0.00015223871029774688,0.14285714285714285,1.0030900558926323,1532.6224437708756
0x05d2f53c5bd50defe43628e01197b47dcfa1764c,198,267,131,157,1.6066975104623574e+16,1.9484509417106941e+18,1.0443424719389152e+18,8167243589331223.0,8078.809840425532,0.5083249047283919,753,0.09319526262023296,7899731515292351.0,0.00824602496304944,0.033045332164146346,0.20822281167108753,0.5083249047283919,51691415122349.516
0x05d373d910177db708cded252f6129f9ab7890b7,0,61,4,0,0.0,1.6218516966178614e+17,1.088899134701401e+17,0.0,107384.484375,0.0,65,0.0006052959613518529,0.0,0.0,0.0005680469791148158,0.0,0.0,0.0
0x05d45037ed91c3a6ed96935ec53e993c9cffb610,1,0,3,3,2.914552895488374e+18,0.0,4.334088381151763e+18,5.917608232156697e+18,58155.333333333336,2.0303657007964917,7,0.00012036522247505287,-3.003055336668323e+18,2.914552895488374e+18,0.0,0.375,2.0303657007964917,1.4794020580391741e+18
0x05d548cd9be2e4c13e293dbb8b7831df276ee569,0,1,2,0,0.0,660.7066135699578,1329.5382267298087,0.0,3506749.0,0.0,3,8.554929778284737e-07,0.0,0.0,2.8516432594282455e-07,0.0,0.0,0.0
0x05d567f041a05d72f455164ff9a1e29b4569d2f4,0,1,0,0,0.0,1.00901043600612,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05d57fb285311a1b5339633a58dcbe525c53fd3e,0,2,0,0,0.0,146.8568732476276,0.0,0.0,38204.0,0.0,2,5.234916895694281e-05,0.0,0.0,5.234916895694281e-05,0.0,0.0,0.0
0x05d5b5d8f81b61ae473cf223aac694f13517a939,2,8,5,2,602.4280993500013,233344686172589.2,16546.338383803697,605.0710738968943,195629.375,1.0043872033023438,17,8.689857083798976e-05,-2.642974546893015,2.581709098378283e-12,4.089344510023047e-05,0.1111111111111111,1.0027227345704697,201.69035796563142
0x05d7019693ca6ce077a20b89c7b392053f440885,0,1,0,0,0.0,183672213224.19052,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05d7e7f4dc1f0fea57d645c33857696888379655,0,2,0,0,0.0,3269855273777.3193,0.0,0.0,100841.0,0.0,2,1.983300608873287e-05,0.0,0.0,1.983300608873287e-05,0.0,0.0,0.0
0x05d819ced977861e58639eefd74d8f29cb300707,0,1,0,0,0.0,140426467263.56012,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0x05d86155059212345aeb0224ae0b717b7099dfd5,0,0,3,0,0.0,0.0,1324664433277966.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0x05d8da465be1352d4e4a67d6c3c226f427021b4e,1,4,0,0,65.47116378897992,235488982485020.06,0.0,0.0,66.0,0.0,5,0.07462686567164178,65.47116378897992,2.780221949158254e-13,0.05970149253731343,0.0,0.0,0.0
0x05d959ff10fd30616b1b23cb012f2f71cd6c42d8,8,14,3,1,92.7011046578903,128235346165956.98,29.098425438094896,3.009505458760049,206469.28,0.0324646126911487,26,0.00012592611391818717,89.69159919913025,7.228982291506397e-13,6.780636903287001e-05,0.037037037037037035,0.032118142787622164,1.5047527293800245
0x05d9c7318e4cdd6ab6b04b135b628a290f9a47dd,2,1,0,1,20.0132052817384,10082704584720.51,0.0,13.016788187476443,1932544.0,0.6504099670308169,4,2.069809499908152e-06,6.9964170942619575,1.984904458280444e-12,5.17452374977038e-07,0.2,0.6194575274429327,6.508394093738222
